icao24,callsign,estdepartureairport,estarrivalairport,firstseen,lastseen,takeofftime,landingtime,takeofflatitude,takeofflongitude,landinglatitude,landinglongitude
e47fa6,TAM4704 ,SBSP,SBBR,1722534952,1722549128,,,,,,
e4827e,TAM3581 ,SBSP,SBBR,1722536364,1722541146,,,,,,
e49866,AZU6006 ,SBSP,SBBR,1722538650,1722543298,,,,,,
e481d8,GLO1334 ,SBSP,SBBR,1722540734,1722551379,,,,,,
e482c0,GLO1454 ,SBSP,SBBR,1722541172,1722545797,,,,,,
e493d6,PPNLD   ,SBSP,SBBR,1722542084,1722546980,,,,,,
e4827c,TAM3104 ,SBSP,SBBR,1722542325,1722551887,,,,,,
e49f44,AZU4524 ,SBSP,SBBR,1722545322,1722550060,,,,,,
e49890,GLO1456 ,SBSP,SBBR,1722547779,1722552589,,,,,,
e49180,TAM3012 ,SBSP,SBBR,1722548010,1722552849,,,,,,
e48be3,TAM4736 ,SBSP,SBBR,1722549720,1722554451,,,,,,
e4988e,GLO1460 ,SBSP,SBBR,1722550366,1722554857,,,,,,
e497e7,GLO1472 ,SBSP,SBBR,1722988934,1722993651,,,,,,
e48ad4,TAM3022 ,SBSP,SBBR,1722990982,1722995839,,,,,,
e49866,AZU6008 ,SBSP,SBBR,1722991364,1722996074,,,,,,
e495db,TAM3000 ,SBSP,SBBR,1723022047,1723026985,,,,,,
e4988f,GLO1400 ,SBSP,SBBR,1723022342,1723027254,,,,,,
e497e6,GLO1430 ,SBSP,SBBR,1723023511,1723028293,,,,,,
e49443,AZU6011 ,SBSP,SBBR,1723027275,1723031876,,,,,,
e4917f,TAM3537 ,SBSP,SBBR,1723027687,1723032508,,,,,,
e48396,GLO1440 ,SBSP,SBBR,1723028855,1723033573,,,,,,
e48014,TAM3006 ,SBSP,SBBR,1723030352,1723035268,,,,,,
e49641,AZU6000 ,SBSP,SBBR,1723033417,1723038314,,,,,,
e49aab,TAM3004 ,SBSP,SBBR,1723035666,1723040627,,,,,,
e47e28,PPCFF   ,SBSP,SBBR,1723038138,1723042866,,,,,,
e48987,GLO1206 ,SBSP,SBBR,1723038391,1723043067,,,,,,
e48053,TAM4700 ,SBSP,SBBR,1723041623,1723046499,,,,,,
e4944e,TAM3008 ,SBSP,SBBR,1723042058,1723046969,,,,,,
e4967f,AZU6002 ,SBSP,SBBR,1723044660,1723049511,,,,,,
e486c3,TAM3108 ,SBSP,SBBR,1723047930,1723052696,,,,,,
e49eeb,GLO1452 ,SBSP,SBBR,1723051046,1723055747,,,,,,
e49641,AZU6004 ,SBSP,SBBR,1723051358,1723056292,,,,,,
e4869f,PRFNE   ,SBSP,SBBR,1723052850,1723057442,,,,,,
e490ed,TAM3581 ,SBSP,SBBR,1723054655,1723059359,,,,,,
e49763,TAM3709 ,SBSP,SBBR,1723055016,1723068473,,,,,,
e49444,AZU6006 ,SBSP,SBBR,1723056840,1723061628,,,,,,
e48989,GLO1454 ,SBSP,SBBR,1723058065,1723062892,,,,,,
e48fc1,TAM3104 ,SBSP,SBBR,1723060335,1723070353,,,,,,
e4967f,AZU4524 ,SBSP,SBBR,1723063985,1723069071,,,,,,
e48db2,GLO1456 ,SBSP,SBBR,1723065995,1723070859,,,,,,
e49aaa,TAM3012 ,SBSP,SBBR,1723066654,1723071537,,,,,,
e48799,TAM4736 ,SBSP,SBBR,1723068877,1723073683,,,,,,
e49511,GLO1460 ,SBSP,SBBR,1723069350,1723074126,,,,,,
e48f50,PPLFS   ,SBSP,SBBR,1723071177,1723076093,,,,,,
e48519,TAM3018 ,SBSP,SBBR,1723071667,1723076208,,,,,,
e49eeb,GLO1464 ,SBSP,SBBR,1723073033,1723077913,,,,,,
e4819c,TAM4546 ,SBSP,SBBR,1723074054,1723078872,,,,,,
e49104,GLO1472 ,SBSP,SBBR,1723075285,1723080025,,,,,,
e49444,AZUL6008,SBSP,SBBR,1723077729,1723082519,,,,,,
e48dc1,TAM3022 ,SBSP,SBBR,1723078936,1723083966,,,,,,
e48014,TAM3000 ,SBSP,SBBR,1723108396,1723113431,,,,,,
e49cab,GLO1400 ,SBSP,SBBR,1723108695,1723113561,,,,,,
e48501,GLO1430 ,SBSP,SBBR,1723111040,1723115895,,,,,,
e49a55,AZU6011 ,SBSP,SBBR,1723114383,1723119295,,,,,,
e48011,TAM3537 ,SBSP,SBBR,1723115043,1723120027,,,,,,
e48d6e,PPNMM   ,SBSP,SBBR,1723116523,1723122299,,,,,,
e481d8,GLO1440 ,SBSP,SBBR,1723116657,1723121589,,,,,,
e48c82,PTSTU   ,SBSP,SBBR,1723117267,1723122498,,,,,,
e495db,TAM3006 ,SBSP,SBBR,1723117719,1723122749,,,,,,
e49f45,AZU6000 ,SBSP,SBBR,1723119984,1723125072,,,,,,
e494bc,GLO1442 ,SBSP,SBBR,1723122068,1723127039,,,,,,
e49439,PRSMG   ,SBSP,SBBR,1723122410,1723127305,,,,,,
e48519,TAM3004 ,SBSP,SBBR,1723122800,1723127711,,,,,,
e48e92,GLO1206 ,SBSP,SBBR,1723124001,1723128823,,,,,,
e49698,TAM4700 ,SBSP,SBBR,1723125690,1723130763,,,,,,
e48799,TAM3008 ,SBSP,SBBR,1723127670,1723132619,,,,,,
e48e94,GLO1444 ,SBSP,SBBR,1723128421,1723133351,,,,,,
e4967f,AZU6002 ,SBSP,SBBR,1723131923,1723136894,,,,,,
e495ea,PRBDB   ,SBSP,SBBR,1723133330,1723138317,,,,,,
e480d1,TAM3108 ,SBSP,SBBR,1723135140,1723140089,,,,,,
e49f45,AZU6004 ,SBSP,SBBR,1723137947,1723142797,,,,,,
e48519,TAM3709 ,SBSP,SBBR,1723140031,1723153776,,,,,,
e48014,TAM3581 ,SBSP,SBBR,1723140840,1723145879,,,,,,
e495b3,AZU6006 ,SBSP,SBBR,1723143810,1723148651,,,,,,
e4956e,GLO1454 ,SBSP,SBBR,1723145100,1723149970,,,,,,
e48ce6,TAM3104 ,SBSP,SBBR,1723146905,1723156885,,,,,,
e49c0d,PPAFL   ,SBSP,SBBR,1723147913,1723153039,,,,,,
e4967f,AZU4524 ,SBSP,SBBR,1723150301,1723155494,,,,,,
e49405,GLO1456 ,SBSP,SBBR,1723151640,1723156597,,,,,,
e48b65,TAM3012 ,SBSP,SBBR,1723152811,1723157806,,,,,,
e49957,GLO1460 ,SBSP,SBBR,1723154739,1723159689,,,,,,
e49aa8,TAM4736 ,SBSP,SBBR,1723155637,1723160543,,,,,,
e48950,TAM3018 ,SBSP,SBBR,1723158346,1723163277,,,,,,
e49890,GLO1464 ,SBSP,SBBR,1723159597,1723164381,,,,,,
e4984b,PSVLS   ,SBSP,SBBR,1723161942,1723170136,,,,,,
e481d8,GLO1472 ,SBSP,SBBR,1723162543,1723167385,,,,,,
e4808c,TAM3022 ,SBSP,SBBR,1723163556,1723168289,,,,,,
e495b3,AZU6008 ,SBSP,SBBR,1723166363,1723171125,,,,,,
e49266,GLO1400 ,SBSP,SBBR,1723194320,1723199456,,,,,,
e48b66,TAM3000 ,SBSP,SBBR,1723194730,1723200089,,,,,,
e49caa,GLO1430 ,SBSP,SBBR,1723196580,1723201614,,,,,,
e4819c,TAM3537 ,SBSP,SBBR,1723200753,1723205691,,,,,,
e47e7f,GLO1440 ,SBSP,SBBR,1723201840,1723206659,,,,,,
e48620,PTPVH   ,SBSP,SBBR,1723202156,1723207547,,,,,,
e491f1,TAM3006 ,SBSP,SBBR,1723203262,1723208395,,,,,,
e49a87,AZU6000 ,SBSP,SBBR,1723205912,1723211009,,,,,,
e4988c,GLO1442 ,SBSP,SBBR,1723208834,1723213612,,,,,,
e48799,TAM4700 ,SBSP,SBBR,1723212720,1723217665,,,,,,
e495b3,AZU6011 ,SBSP,SBBR,1723214138,1723219132,,,,,,
e48045,TAM3008 ,SBSP,SBBR,1723214375,1723219349,,,,,,
e4966d,AZU6002 ,SBSP,SBBR,1723218690,1723223839,,,,,,
e48fc2,TAM3108 ,SBSP,SBBR,1723221934,1723226909,,,,,,
e48e94,GLO1452 ,SBSP,SBBR,1723225116,1723229871,,,,,,
e48c30,GLO1975 ,SBSP,SBBR,1723225328,1723241938,,,,,,
e49a87,AZU6004 ,SBSP,SBBR,1723226829,1723231816,,,,,,
e483dd,TAM3709 ,SBSP,SBBR,1723227062,1723241247,,,,,,
e4988f,GLO9049 ,SBSP,SBBR,1723227272,1723241336,,,,,,
e491f0,TAM3581 ,SBSP,SBBR,1723227841,1723232819,,,,,,
e495b3,AZU6006 ,SBSP,SBBR,1723232250,1723237219,,,,,,
e490ed,TAM3104 ,SBSP,SBBR,1723234715,1723244548,,,,,,
e4a04f,PSBAP   ,SBSP,SBBR,1723234826,1723239573,,,,,,
e48fb4,GLO1454 ,SBSP,SBBR,1723238042,1723242924,,,,,,
e4966d,AZU4524 ,SBSP,SBBR,1723239010,1723244302,,,,,,
e48199,TAM3012 ,SBSP,SBBR,1723241070,1723246114,,,,,,
e48c4c,TAM4736 ,SBSP,SBBR,1723241928,1723246868,,,,,,
e49406,GLO1460 ,SBSP,SBBR,1723242241,1723247010,,,,,,
e48f04,GLO1456 ,SBSP,SBBR,1723242696,1723247687,,,,,,
e48950,TAM3018 ,SBSP,SBBR,1723243206,1723248059,,,,,,
e48e55,TAM4546 ,SBSP,SBBR,1723247608,1723253054,,,,,,
e49cab,GLO1464 ,SBSP,SBBR,1723248424,1723253409,,,,,,
e495b3,AZU6008 ,SBSP,SBBR,1723250710,1723255896,,,,,,
e48053,TAM3022 ,SBSP,SBBR,1723253060,1723258118,,,,,,
e49266,GLO1472 ,SBSP,SBBR,1723254540,1723259414,,,,,,
e48c03,GLO1400 ,SBSP,SBBR,1723282353,1723287503,,,,,,
e485cd,GLO1430 ,SBSP,SBBR,1723283198,1723288335,,,,,,
e48ad4,TAM3004 ,SBSP,SBBR,1723289401,1723295096,,,,,,
e48e92,GLO1442 ,SBSP,SBBR,1723294111,1723299222,,,,,,
e4819c,TAM4700 ,SBSP,SBBR,1723297981,1723303272,,,,,,
e48dc2,TAM3192 ,SBSP,SBBR,1723304138,1723318799,,,,,,
e486c3,TAM3609 ,SBSP,SBBR,1723308930,1723314419,,,,,,
e485b2,TAM4649 ,SBSP,SBBR,1723313960,1723325728,,,,,,
e4944e,TAM3098 ,SBSP,SBBR,1723318890,1723329244,,,,,,
e48e46,TAM3016 ,SBSP,SBBR,1723320878,1723325992,,,,,,
e48988,GLO1456 ,SBSP,SBBR,1723324599,1723330120,,,,,,
e48274,TAM3846 ,SBSP,SBBR,1723326000,1723331062,,,,,,
e47e7e,GLO1460 ,SBSP,SBBR,1723326863,1723332046,,,,,,
e486c2,TAM3018 ,SBSP,SBBR,1723330533,1723335266,,,,,,
e48987,GLO1400 ,SBSP,SBBR,1723367591,1723372463,,,,,,
e49aab,TAM3008 ,SBSP,SBBR,1723383660,1723388510,,,,,,
e499c1,PPCMK   ,SBSP,SBBR,1723387118,1723392391,,,,,,
e492d2,PRFVF   ,SBSP,SBBR,1723390160,1723395545,,,,,,
e49a86,AZU6002 ,SBSP,SBBR,1723390912,1723396096,,,,,,
e4808c,TAM3709 ,SBSP,SBBR,1723393444,1723407599,,,,,,
e4988d,GLO9049 ,SBSP,SBBR,1723400195,1723414758,,,,,,
e48135,TAM3012 ,SBSP,SBBR,1723400561,1723405752,,,,,,
e48e92,GLO1454 ,SBSP,SBBR,1723403975,1723409044,,,,,,
e48950,TAM3472 ,SBSP,SBBR,1723405260,1723416359,,,,,,
e49608,AZU4524 ,SBSP,SBBR,1723409170,1723414479,,,,,,
e49a59,GLO1452 ,SBSP,SBBR,1723410581,1723415776,,,,,,
e49956,GLO1456 ,SBSP,SBBR,1723411008,1723416449,,,,,,
e4997c,TAM3609 ,SBSP,SBBR,1723412700,1723417640,,,,,,
e48ce7,TAM3846 ,SBSP,SBBR,1723416110,1723421183,,,,,,
e47ffe,TAM4736 ,SBSP,SBBR,1723417725,1723423209,,,,,,
e490f0,TAM3018 ,SBSP,SBBR,1723418198,1723423452,,,,,,
e48eff,GLO1464 ,SBSP,SBBR,1723421487,1723426559,,,,,,
e48e0a,GLO1472 ,SBSP,SBBR,1723421976,1723426979,,,,,,
e4950a,AZU6008 ,SBSP,SBBR,1723422220,1723427229,,,,,,
e48273,TAM4554 ,SBSP,SBBR,1723424936,1723430212,,,,,,
e480f9,TAM3022 ,SBSP,SBBR,1723425839,1723430847,,,,,,
e48799,TAM3000 ,SBSP,SBBR,1723454146,1723459845,,,,,,
e49a59,GLO1400 ,SBSP,SBBR,1723454464,1723460125,,,,,,
e48b66,TAM4650 ,SBSP,SBBR,1723457823,1723463109,,,,,,
e48135,TAM3537 ,SBSP,SBBR,1723459177,1723464737,,,,,,
e49445,AZU6011 ,SBSP,SBBR,1723459445,1723464914,,,,,,
e48b65,TAM3006 ,SBSP,SBBR,1723462179,1723467770,,,,,,
e4948e,PREDT   ,SBSP,SBBR,1723462520,1723468602,,,,,,
e495d8,AZU6000 ,SBSP,SBBR,1723465397,1723470903,,,,,,
e49763,TAM3004 ,SBSP,SBBR,1723467375,1723472376,,,,,,
e4869f,PRFNE   ,SBSP,SBBR,1723468138,1723473169,,,,,,
ae68b5,        ,SBSP,SBBR,1723469249,1723476079,,,,,,
e48ce6,TAM4700 ,SBSP,SBBR,1723470308,1723475496,,,,,,
e482c0,GLO1206 ,SBSP,SBBR,1723471095,1723476560,,,,,,
e48274,TAM3008 ,SBSP,SBBR,1723474055,1723479659,,,,,,
e48394,GLO1444 ,SBSP,SBBR,1723477128,1723482640,,,,,,
e49d20,AZU6002 ,SBSP,SBBR,1723478191,1723483698,,,,,,
e4a04f,PSBAP   ,SBSP,SBBR,1723479748,1723484949,,,,,,
e4805d,TAM3108 ,SBSP,SBBR,1723481824,1723487007,,,,,,
e47e7e,GLO1452 ,SBSP,SBBR,1723483844,1723489097,,,,,,
e495d8,AZU6004 ,SBSP,SBBR,1723484030,1723489613,,,,,,
e490ed,TAM3709 ,SBSP,SBBR,1723485661,1723499287,,,,,,
e48f12,TAM3581 ,SBSP,SBBR,1723485773,1723490935,,,,,,
e49b52,GLO1454 ,SBSP,SBBR,1723492196,1723497377,,,,,,
e49590,AZU6006 ,SBSP,SBBR,1723492716,1723498146,,,,,,
e47f41,        ,SBSP,SBBR,1723493547,1723499596,,,,,,
e49d20,AZU4524 ,SBSP,SBBR,1723496985,1723503000,,,,,,
e49180,TAM3176 ,SBSP,SBBR,1723498122,1723511885,,,,,,
e49aab,TAM3012 ,SBSP,SBBR,1723500546,1723505835,,,,,,
e48e77,GLO1456 ,SBSP,SBBR,1723500892,1723506183,,,,,,
e490f0,TAM4736 ,SBSP,SBBR,1723501653,1723507166,,,,,,
e4988c,GLO1460 ,SBSP,SBBR,1723503663,1723508678,,,,,,
e4827c,TAM3018 ,SBSP,SBBR,1723504329,1723509179,,,,,,
e48275,TAM4546 ,SBSP,SBBR,1723505313,1723510424,,,,,,
e49524,GLO1464 ,SBSP,SBBR,1723505703,1723510739,,,,,,
e499bc,PSINB   ,SBSP,SBBR,1723506371,1723512045,,,,,,
e4919f,GLO1472 ,SBSP,SBBR,1723509732,1723514096,,,,,,
e48dc2,TAM3022 ,SBSP,SBBR,1723509830,1723514845,,,,,,
e49445,AZU6008 ,SBSP,SBBR,1723511888,1723516731,,,,,,
e4952e,GLO1400 ,SBSP,SBBR,1723541151,1723546241,,,,,,
e49b52,GLO1430 ,SBSP,SBBR,1723542216,1723547428,,,,,,
e49eca,AZU6011 ,SBSP,SBBR,1723545300,1723550527,,,,,,
e48274,TAM3537 ,SBSP,SBBR,1723546111,1723551353,,,,,,
e48db2,GLO1440 ,SBSP,SBBR,1723547761,1723553119,,,,,,
e49a86,AZU6000 ,SBSP,SBBR,1723551499,1723556771,,,,,,
e48dbd,PPOLY   ,SBSP,SBBR,1723551795,1723558253,,,,,,
e486c2,TAM3006 ,SBSP,SBBR,1723552140,1723557162,,,,,,
e49776,PSPVS   ,SBSP,SBBR,1723553017,1723558702,,,,,,
e49763,TAM3004 ,SBSP,SBBR,1723553992,1723558919,,,,,,
e48e78,GLO1442 ,SBSP,SBBR,1723555766,1723560875,,,,,,
e480a2,TAM4700 ,SBSP,SBBR,1723558189,1723563108,,,,,,
e49698,TAM3008 ,SBSP,SBBR,1723559635,1723564613,,,,,,
e48f03,GLO1444 ,SBSP,SBBR,1723560600,1723565476,,,,,,
e490ed,TAM4650 ,SBSP,SBBR,1723562768,1723567829,,,,,,
e49d20,AZU6002 ,SBSP,SBBR,1723563214,1723568386,,,,,,
e48045,TAM3108 ,SBSP,SBBR,1723567339,1723572358,,,,,,
e497e3,PSCSE   ,SBSP,SBBR,1723569616,1723574204,,,,,,
e49a86,AZU6004 ,SBSP,SBBR,1723570403,1723575437,,,,,,
e48db2,GLO1452 ,SBSP,SBBR,1723570556,1723575614,,,,,,
e490f0,TAM3709 ,SBSP,SBBR,1723571448,1723585796,,,,,,
e486c2,TAM3581 ,SBSP,SBBR,1723572640,1723577635,,,,,,
e49ec9,AZU6006 ,SBSP,SBBR,1723575053,1723579979,,,,,,
e4956e,GLO1795 ,SBSP,SBBR,1723577439,1723588905,,,,,,
e48855,GLO1454 ,SBSP,SBBR,1723577532,1723582543,,,,,,
e491f0,TAM3104 ,SBSP,SBBR,1723578576,1723588603,,,,,,
e49d20,AZU4524 ,SBSP,SBBR,1723582515,1723587832,,,,,,
e48d49,PPESV   ,SBSP,SBBR,1723584757,1723589611,,,,,,
e48c4c,TAM3176 ,SBSP,SBBR,1723585109,1723597197,,,,,,
e4838b,PPAAD   ,SBSP,SBBR,1723585238,1723590173,,,,,,
e48fc1,TAM3012 ,SBSP,SBBR,1723585810,1723590697,,,,,,
e4952b,GLO1456 ,SBSP,SBBR,1723586004,1723590998,,,,,,
e481d8,GLO1460 ,SBSP,SBBR,1723586701,1723591513,,,,,,
e486c3,TAM4736 ,SBSP,SBBR,1723587684,1723592555,,,,,,
e4827c,TAM3018 ,SBSP,SBBR,1723590472,1723595279,,,,,,
e48e09,GLO1464 ,SBSP,SBBR,1723592158,1723596889,,,,,,
e4917f,TAM4546 ,SBSP,SBBR,1723593114,1723598057,,,,,,
e4988b,GLO1472 ,SBSP,SBBR,1723595169,1723600064,,,,,,
e49ec9,AZU6008 ,SBSP,SBBR,1723596822,1723601747,,,,,,
e48ad5,TAM3022 ,SBSP,SBBR,1723597373,1723602536,,,,,,
e48e92,GLO1400 ,SBSP,SBBR,1723626319,1723631077,,,,,,
e497e7,GLO1430 ,SBSP,SBBR,1723628709,1723633703,,,,,,
e49eca,AZU6011 ,SBSP,SBBR,1723631580,1723636448,,,,,,
e48b66,TAM3537 ,SBSP,SBBR,1723631970,1723637022,,,,,,
e483be,GLO1440 ,SBSP,SBBR,1723633717,1723638530,,,,,,
e4894f,TAM3006 ,SBSP,SBBR,1723634531,1723639583,,,,,,
e48620,PTPVH   ,SBSP,SBBR,1723635484,1723640307,,,,,,
1c9df9,PPARA   ,SBSP,SBBR,1723637600,1723642274,,,,,,
e49f44,AZU6000 ,SBSP,SBBR,1723637971,1723642948,,,,,,
e491c3,GLO1442 ,SBSP,SBBR,1723639712,1723644394,,,,,,
e49270,GLO1206 ,SBSP,SBBR,1723641015,1723645855,,,,,,
e4959a,PPMLZ   ,SBSP,SBBR,1723642241,1723647048,,,,,,
e491f0,TAM3004 ,SBSP,SBBR,1723643040,1723647908,,,,,,
e48ad4,TAM4700 ,SBSP,SBBR,1723643228,1723648160,,,,,,
e4971b,00000000,SBSP,SBBR,1723645492,1723652683,,,,,,
e4805d,TAM3008 ,SBSP,SBBR,1723646002,1723651026,,,,,,
e49cab,GLO1444 ,SBSP,SBBR,1723648940,1723653569,,,,,,
e49647,PPBRU   ,SBSP,SBBR,1723650024,1723655535,,,,,,
e47fa6,TAM3108 ,SBSP,SBBR,1723654561,1723659636,,,,,,
e49f44,AZU6004 ,SBSP,SBBR,1723656552,1723661646,,,,,,
e47e28,PPCFF   ,SBSP,SBBR,1723658103,1723662855,,,,,,
e486c2,TAM3709 ,SBSP,SBBR,1723658845,1723673501,,,,,,
e49620,PSRUM   ,SBSP,SBBR,1723663441,1723670438,,,,,,
e4952e,GLO1454 ,SBSP,SBBR,1723663771,1723668702,,,,,,
e493e0,PRPIL   ,SBSP,SBBR,1723664553,1723673333,,,,,,
e48273,TAM3104 ,SBSP,SBBR,1723664981,1723675115,,,,,,
e49a55,AZU6006 ,SBSP,SBBR,1723666905,1723671640,,,,,,
e49d20,AZU4524 ,SBSP,SBBR,1723668592,1723673758,,,,,,
e48fb6,GLO1456 ,SBSP,SBBR,1723670734,1723675424,,,,,,
e49697,TAM3012 ,SBSP,SBBR,1723670943,1723675696,,,,,,
e49aa9,TAM3176 ,SBSP,SBBR,1723672683,1723684658,,,,,,
e48eff,GLO1460 ,SBSP,SBBR,1723673640,1723678476,,,,,,
e4851a,TAM3018 ,SBSP,SBBR,1723675543,1723680349,,,,,,
e49405,GLO1464 ,SBSP,SBBR,1723677477,1723682145,,,,,,
e49c59,TAM4546 ,SBSP,SBBR,1723680748,1723685338,,,,,,
e49955,GLO1472 ,SBSP,SBBR,1723680856,1723685519,,,,,,
e49a55,AZU6008 ,SBSP,SBBR,1723684386,1723689215,,,,,,
e49c0d,PPAFL   ,SBSP,SBBR,1723685721,1723690326,,,,,,
e48fb7,GLO1400 ,SBSP,SBBR,1723712859,1723717763,,,,,,
e4808c,TAM3000 ,SBSP,SBBR,1723713180,1723718098,,,,,,
e47ed1,GLO1430 ,SBSP,SBBR,1723715143,1723719770,,,,,,
e48595,PRDHP   ,SBSP,SBBR,1723715736,1723720786,,,,,,
e494b4,AZU6011 ,SBSP,SBBR,1723719030,1723723649,,,,,,
e4805d,TAM3537 ,SBSP,SBBR,1723719455,1723724234,,,,,,
e48d6e,PPNMM   ,SBSP,SBBR,1723719705,1723724885,,,,,,
e491ef,TAM3006 ,SBSP,SBBR,1723721436,1723726060,,,,,,
e4952d,GLO1440 ,SBSP,SBBR,1723722166,1723726738,,,,,,
e495de,AZU6000 ,SBSP,SBBR,1723724550,1723729325,,,,,,
e48e92,GLO1442 ,SBSP,SBBR,1723726302,1723730928,,,,,,
e491f1,TAM3004 ,SBSP,SBBR,1723727100,1723731859,,,,,,
e491c3,GLO1206 ,SBSP,SBBR,1723728124,1723732780,,,,,,
e48053,TAM4700 ,SBSP,SBBR,1723731360,1723736168,,,,,,
e49bdf,PSSTE   ,SBSP,SBBR,1723733084,1723737788,,,,,,
e480f9,TAM3008 ,SBSP,SBBR,1723733582,1723738474,,,,,,
e48f03,GLO1444 ,SBSP,SBBR,1723734063,1723738777,,,,,,
e49d20,AZU6002 ,SBSP,SBBR,1723735728,1723740625,,,,,,
e48be3,TAM3108 ,SBSP,SBBR,1723740160,1723745097,,,,,,
e495de,AZU6004 ,SBSP,SBBR,1723742693,1723747619,,,,,,
e49908,TAM3709 ,SBSP,SBBR,1723744937,1723758895,,,,,,
e49907,TAM3581 ,SBSP,SBBR,1723745660,1723750461,,,,,,
e494b4,AZU6006 ,SBSP,SBBR,1723749347,1723754123,,,,,,
e4808c,TAM3104 ,SBSP,SBBR,1723752005,1723762490,,,,,,
e48f04,GLO1454 ,SBSP,SBBR,1723753366,1723757999,,,,,,
e49d20,AZU4524 ,SBSP,SBBR,1723755840,1723760715,,,,,,
e484fb,GLO1456 ,SBSP,SBBR,1723756478,1723761183,,,,,,
e48c4d,TAM3176 ,SBSP,SBBR,1723758267,1723770528,,,,,,
e486c1,TAM3012 ,SBSP,SBBR,1723758482,1723763372,,,,,,
e48e55,TAM4736 ,SBSP,SBBR,1723760580,1723765258,,,,,,
e48e77,GLO1460 ,SBSP,SBBR,1723761376,1723765973,,,,,,
e485b2,TAM3018 ,SBSP,SBBR,1723762283,1723766934,,,,,,
e49aa8,TAM4546 ,SBSP,SBBR,1723764745,1723769485,,,,,,
e4988f,GLO1472 ,SBSP,SBBR,1723766382,1723770944,,,,,,
e494b4,AZU6008 ,SBSP,SBBR,1723769074,1723773724,,,,,,
e486c2,TAM3022 ,SBSP,SBBR,1723769175,1723773989,,,,,,
e4952f,GLO1400 ,SBSP,SBBR,1723799748,1723804433,,,,,,
e48be3,TAM3000 ,SBSP,SBBR,1723800917,1723805803,,,,,,
e48e94,GLO1430 ,SBSP,SBBR,1723801831,1723806378,,,,,,
e49866,AZU6011 ,SBSP,SBBR,1723804513,1723809249,,,,,,
e48ad5,TAM3537 ,SBSP,SBBR,1723805375,1723810275,,,,,,
e48986,GLO1440 ,SBSP,SBBR,1723806516,1723811173,,,,,,
e490ed,TAM3006 ,SBSP,SBBR,1723808674,1723813367,,,,,,
e49a97,AZU6000 ,SBSP,SBBR,1723810590,1723815345,,,,,,
e48eb5,PPCGG   ,SBSP,SBBR,1723810737,1723815815,,,,,,
e48106,GLO1442 ,SBSP,SBBR,1723813230,1723817832,,,,,,
e48ce7,TAM3004 ,SBSP,SBBR,1723813495,1723818213,,,,,,
e4952e,GLO1206 ,SBSP,SBBR,1723814503,1723819154,,,,,,
e491ef,TAM4700 ,SBSP,SBBR,1723816683,1723821329,,,,,,
e4803d,TAM3008 ,SBSP,SBBR,1723819200,1723824036,,,,,,
e49528,GLO1444 ,SBSP,SBBR,1723819890,1723824488,,,,,,
e49d20,AZU6002 ,SBSP,SBBR,1723822119,1723827020,,,,,,
e482c0,GLO1452 ,SBSP,SBBR,1723830165,1723834852,,,,,,
e49a97,AZU6004 ,SBSP,SBBR,1723830451,1723835479,,,,,,
e48e55,TAM3709 ,SBSP,SBBR,1723831462,1723845971,,,,,,
e49511,GLO9049 ,SBSP,SBBR,1723831937,1723845740,,,,,,
e48ce7,TAM3581 ,SBSP,SBBR,1723832088,1723836835,,,,,,
e4962d,AZU6006 ,SBSP,SBBR,1723835281,1723840049,,,,,,
e49763,TAM3104 ,SBSP,SBBR,1723837953,1723848189,,,,,,
e49d20,AZU4524 ,SBSP,SBBR,1723841335,1723846349,,,,,,
e495db,TAM3012 ,SBSP,SBBR,1723845530,1723850500,,,,,,
e48519,TAM3018 ,SBSP,SBBR,1723848624,1723853455,,,,,,
e49476,GLO1460 ,SBSP,SBBR,1723851413,1723855949,,,,,,
e47f41,        ,SBSP,SBBR,1723851688,1723857131,,,,,,
e491f0,TAM4546 ,SBSP,SBBR,1723851911,1723856567,,,,,,
e47ed1,GLO1464 ,SBSP,SBBR,1723852090,1723856714,,,,,,
e48e92,GLO1472 ,SBSP,SBBR,1723854727,1723859445,,,,,,
e48e46,TAM3022 ,SBSP,SBBR,1723857282,1723861899,,,,,,
e49368,AZU6008 ,SBSP,SBBR,1723857506,1723862147,,,,,,
e48eff,GLO1400 ,SBSP,SBBR,1723885922,1723890941,,,,,,
e49528,GLO1430 ,SBSP,SBBR,1723888170,1723892905,,,,,,
e48044,TAM3004 ,SBSP,SBBR,1723894146,1723898783,,,,,,
e495c6,GLO1442 ,SBSP,SBBR,1723898692,1723903431,,,,,,
e48dc2,TAM4700 ,SBSP,SBBR,1723902348,1723907081,,,,,,
e47d27,PTOVU   ,SBSP,SBBR,1723908832,1723913633,,,,,,
e491ef,TAM3709 ,SBSP,SBBR,1723909622,1723923316,,,,,,
e495db,TAM3609 ,SBSP,SBBR,1723915385,1723920132,,,,,,
e4917f,TAM3098 ,SBSP,SBBR,1723923300,1723933656,,,,,,
e486c1,TAM3016 ,SBSP,SBBR,1723924689,1723929449,,,,,,
e49266,GLO1456 ,SBSP,SBBR,1723928238,1723932988,,,,,,
e48b65,TAM3846 ,SBSP,SBBR,1723930667,1723935315,,,,,,
e4919e,GLO1460 ,SBSP,SBBR,1723931444,1723936079,,,,,,
e49b52,GLO1400 ,SBSP,SBBR,1723972351,1723977295,,,,,,
